id,source,isp,text_clean,compound,positive,neutral,negative,label,date,month,week,hour_of_day,url
389,twitter,9mobile,mtn customer service actually resolved my issue quickly impressed,0.4446,0.3283,0.4635,0.0,positive,2026-02-07,2026-02,2026-W05,8,https://example.com/9mobile/9132
502,twitter,Spectranet,mtn internet speed has been great this week finally enjoying browsing,0.52,0.357,0.4498,0.0,positive,2026-02-07,2026-02,2026-W05,5,https://example.com/spectranet/3783
165,news,Airtel,airtel customer satisfaction scores hit five year high,0.3678,0.3665,0.1838,0.0,positive,2026-02-06,2026-02,2026-W05,17,https://example.com/airtel/7751
122,twitter,Airtel,mtn customer service actually resolved my issue quickly impressed,0.4483,0.293,0.3808,0.0,positive,2026-02-06,2026-02,2026-W05,16,https://example.com/airtel/1170
517,news,Spectranet,spectranet regulatory filing submitted to ncc for spectrum renewal,0.0317,0.0247,0.3225,0.0,neutral,2026-02-06,2026-02,2026-W05,7,https://example.com/spectranet/9882
550,news,Spectranet,spectranet customer satisfaction scores hit five year high,0.1892,0.1539,0.3246,0.0,positive,2026-02-06,2026-02,2026-W05,5,https://example.com/spectranet/3742
58,news,MTN,mtn cuts data prices by 20 percent for all subscribers,0.637,0.4608,0.1883,0.0,positive,2026-02-06,2026-02,2026-W05,3,https://example.com/mtn/6110
545,twitter,Spectranet,airtel data finished before it should have suspected billing fraud,-0.3645,0.0,0.1076,0.2432,negative,2026-02-06,2026-02,2026-W05,3,https://example.com/spectranet/6535
316,twitter,Glo,glo internet speed is embarrassingly slow cannot work from home,-0.3344,0.0,0.4123,0.3094,negative,2026-02-06,2026-02,2026-W05,1,https://example.com/glo/6713
322,twitter,Glo,smile internet perfect for working from home no complaints,1.0,0.8465,0.1454,0.0,positive,2026-02-06,2026-02,2026-W05,1,https://example.com/glo/4318
589,news,Spectranet,spectranet faces backlash over unexpected data depletion complaints surge,-0.3737,0.0,0.2252,0.2437,negative,2026-02-06,2026-02,2026-W05,1,https://example.com/spectranet/9893
644,twitter,Smile,comparing mtn vs airtel data plans for monthly subscription,-0.026,0.0,0.2086,0.0176,neutral,2026-02-06,2026-02,2026-W05,0,https://example.com/smile/4800
23,twitter,MTN,comparing mtn vs airtel data plans for monthly subscription,0.05,0.0448,0.3132,0.0,neutral,2026-02-06,2026-02,2026-W05,0,https://example.com/mtn/5200
610,news,Smile,smile signs partnership deal with international telecom provider,0.0435,0.0367,0.4837,0.0,neutral,2026-02-05,2026-02,2026-W05,22,https://example.com/smile/7660
494,twitter,Spectranet,mtn customer service actually resolved my issue quickly impressed,0.4278,0.388,0.1183,0.0,positive,2026-02-05,2026-02,2026-W05,21,https://example.com/spectranet/4584
672,twitter,Smile,airtel data finished before it should have suspected billing fraud,-0.1987,0.0,0.3086,0.1695,negative,2026-02-05,2026-02,2026-W05,18,https://example.com/smile/7519
224,twitter,Airtel,mtn network congestion every evening ruins my streaming experience,-0.1259,0.0,0.1094,0.0965,negative,2026-02-05,2026-02,2026-W05,18,https://example.com/airtel/3672
348,news,Glo,glo regulatory filing submitted to ncc for spectrum renewal,0.0087,0.0055,0.1618,0.0,neutral,2026-02-05,2026-02,2026-W05,16,https://example.com/glo/7173
213,news,Airtel,airtel cuts data prices by 20 percent for all subscribers,0.0695,0.0523,0.1421,0.0,positive,2026-02-05,2026-02,2026-W05,16,https://example.com/airtel/4730
223,twitter,Airtel,mtn customer service actually resolved my issue quickly impressed,0.0563,0.0464,0.217,0.0,positive,2026-02-05,2026-02,2026-W05,6,https://example.com/airtel/5921
236,twitter,Airtel,mtn internet speed has been great this week finally enjoying browsing,0.0601,0.0549,0.1974,0.0,positive,2026-02-05,2026-02,2026-W05,4,https://example.com/airtel/1906
206,news,Airtel,airtel launches fibre broadband service fastest speeds in region,0.3265,0.2422,0.2924,0.0,positive,2026-02-05,2026-02,2026-W05,1,https://example.com/airtel/1768
118,twitter,MTN,9mobile coverage dead zone in my entire neighborhood useless,-0.3749,0.0,0.2225,0.2908,negative,2026-02-04,2026-02,2026-W05,21,https://example.com/mtn/5320
562,twitter,Spectranet,airtel data plan worth every naira excellent network coverage,0.3013,0.2158,0.1322,0.0,positive,2026-02-04,2026-02,2026-W05,20,https://example.com/spectranet/1988
82,news,MTN,mtn slapped with fine by ncc over quality of service violations,-0.0862,0.0,0.1199,0.0799,negative,2026-02-04,2026-02,2026-W05,19,https://example.com/mtn/6293
512,twitter,Spectranet,mtn internet speed has been great this week finally enjoying browsing,0.0895,0.0621,0.4169,0.0,positive,2026-02-04,2026-02,2026-W05,19,https://example.com/spectranet/9328
80,twitter,MTN,airtel data finished before it should have suspected billing fraud,-0.5163,0.0,0.3505,0.3377,negative,2026-02-04,2026-02,2026-W05,18,https://example.com/mtn/5481
184,news,Airtel,airtel network reliability drops amid infrastructure challenges,-0.2412,0.0,0.1027,0.2041,negative,2026-02-04,2026-02,2026-W05,18,https://example.com/airtel/3639
483,twitter,Spectranet,glo network always slow during peak hours so frustrating,-0.0682,0.0,0.1644,0.0592,negative,2026-02-04,2026-02,2026-W05,15,https://example.com/spectranet/9214
320,twitter,Glo,mtn network congestion every evening ruins my streaming experience,-0.3316,0.0,0.1907,0.3125,negative,2026-02-04,2026-02,2026-W05,13,https://example.com/glo/7313
180,twitter,Airtel,airtel 5g speeds are incredible streaming without buffering,0.3088,0.2656,0.1881,0.0,positive,2026-02-04,2026-02,2026-W05,10,https://example.com/airtel/4946
221,twitter,Airtel,airtel 5g speeds are incredible streaming without buffering,0.2039,0.1652,0.3561,0.0,positive,2026-02-04,2026-02,2026-W05,9,https://example.com/airtel/9423
297,news,Glo,glo faces backlash over unexpected data depletion complaints surge,-0.6439,0.0,0.2104,0.4934,negative,2026-02-04,2026-02,2026-W05,5,https://example.com/glo/1303
37,twitter,MTN,glo network always slow during peak hours so frustrating,-0.487,0.0,0.2779,0.4316,negative,2026-02-04,2026-02,2026-W05,2,https://example.com/mtn/6894
667,news,Smile,smile slapped with fine by ncc over quality of service violations,-0.4438,0.0,0.2514,0.412,negative,2026-02-04,2026-02,2026-W05,0,https://example.com/smile/5984
238,news,Airtel,airtel customer satisfaction scores hit five year high,0.1428,0.1151,0.1209,0.0,positive,2026-02-03,2026-02,2026-W05,23,https://example.com/airtel/6701
130,twitter,Airtel,smile internet perfect for working from home no complaints,0.478,0.4406,0.3278,0.0,positive,2026-02-03,2026-02,2026-W05,21,https://example.com/airtel/8195
138,news,Airtel,airtel launches fibre broadband service fastest speeds in region,0.1469,0.1033,0.2365,0.0,positive,2026-02-03,2026-02,2026-W05,19,https://example.com/airtel/5824
658,news,Smile,smile slapped with fine by ncc over quality of service violations,-0.3094,0.0,0.2824,0.2249,negative,2026-02-03,2026-02,2026-W05,18,https://example.com/smile/3070
539,twitter,Spectranet,mtn customer service actually resolved my issue quickly impressed,0.1092,0.0799,0.2013,0.0,positive,2026-02-03,2026-02,2026-W05,17,https://example.com/spectranet/8943
314,twitter,Glo,spectranet vs smile which is better for small business,-0.0347,0.0,0.2866,0.029,neutral,2026-02-03,2026-02,2026-W05,12,https://example.com/glo/4497
129,news,Airtel,airtel outage affects thousands of customers in major cities,-0.1667,0.0,0.2445,0.1489,negative,2026-02-03,2026-02,2026-W05,9,https://example.com/airtel/8442
42,twitter,MTN,9mobile coverage dead zone in my entire neighborhood useless,-0.4652,0.0,0.1799,0.3905,negative,2026-02-03,2026-02,2026-W05,6,https://example.com/mtn/3533
406,twitter,9mobile,mtn internet completely down for 3 hours terrible service,-0.3177,0.0,0.2012,0.1916,negative,2026-02-03,2026-02,2026-W05,5,https://example.com/9mobile/7923
600,news,Spectranet,spectranet network reliability drops amid infrastructure challenges,-0.2339,0.0,0.1454,0.1842,negative,2026-02-02,2026-02,2026-W05,20,https://example.com/spectranet/3313
207,news,Airtel,airtel cuts data prices by 20 percent for all subscribers,0.1094,0.0956,0.2919,0.0,positive,2026-02-02,2026-02,2026-W05,20,https://example.com/airtel/6732
166,twitter,Airtel,just renewed my mtn data plan value for money as always,0.2515,0.1783,0.1835,0.0,positive,2026-02-02,2026-02,2026-W05,18,https://example.com/airtel/6968
646,twitter,Smile,airtel network coverage improved a lot in my area good job,0.6963,0.662,0.4112,0.0,positive,2026-02-02,2026-02,2026-W05,16,https://example.com/smile/1041
720,twitter,Smile,glo internet speed is embarrassingly slow cannot work from home,-0.3218,0.0,0.1592,0.2251,negative,2026-02-02,2026-02,2026-W05,11,https://example.com/smile/5516
134,news,Airtel,airtel expands 4g lte coverage across 12 new states improves connectivity,0.1988,0.1662,0.463,0.0,positive,2026-02-02,2026-02,2026-W05,11,https://example.com/airtel/4368
191,news,Airtel,airtel customer satisfaction scores hit five year high,0.5526,0.5193,0.3548,0.0,positive,2026-02-02,2026-02,2026-W05,9,https://example.com/airtel/2000
486,twitter,Spectranet,airtel network coverage improved a lot in my area good job,0.3672,0.2824,0.2156,0.0,positive,2026-02-02,2026-02,2026-W05,5,https://example.com/spectranet/2659
209,twitter,Airtel,just renewed my mtn data plan value for money as always,0.1051,0.0844,0.2634,0.0,positive,2026-02-02,2026-02,2026-W05,4,https://example.com/airtel/2726
235,twitter,Airtel,airtel data finished before it should have suspected billing fraud,-0.1997,0.0,0.4895,0.1341,negative,2026-02-02,2026-02,2026-W05,1,https://example.com/airtel/1237
436,twitter,9mobile,mtn internet speed has been great this week finally enjoying browsing,0.2105,0.1473,0.4316,0.0,positive,2026-02-01,2026-02,2026-W04,23,https://example.com/9mobile/7793
470,twitter,9mobile,glo network always slow during peak hours so frustrating,-0.1899,0.0,0.4677,0.1642,negative,2026-02-01,2026-02,2026-W04,21,https://example.com/9mobile/6592
145,twitter,Airtel,airtel data plan worth every naira excellent network coverage,0.1205,0.0971,0.1707,0.0,positive,2026-02-01,2026-02,2026-W04,20,https://example.com/airtel/1955
326,twitter,Glo,spectranet fibre connection never disappoints fast reliable,0.2736,0.1906,0.2677,0.0,positive,2026-02-01,2026-02,2026-W04,19,https://example.com/glo/2641
16,news,MTN,mtn faces backlash over unexpected data depletion complaints surge,-0.6706,0.0,0.4415,0.6325,negative,2026-02-01,2026-02,2026-W04,14,https://example.com/mtn/5465
29,twitter,MTN,mtn customer service actually resolved my issue quickly impressed,1.0,0.7865,0.3646,0.0,positive,2026-02-01,2026-02,2026-W04,11,https://example.com/mtn/3190
488,twitter,Spectranet,9mobile customer service kept me on hold for 45 minutes unacceptable,-0.1085,0.0,0.177,0.0885,negative,2026-02-01,2026-02,2026-W04,3,https://example.com/spectranet/8057
444,twitter,9mobile,mtn internet completely down for 3 hours terrible service,-0.0767,0.0,0.4591,0.0716,negative,2026-02-01,2026-02,2026-W04,2,https://example.com/9mobile/5310
482,twitter,Spectranet,just renewed my mtn data plan value for money as always,0.1385,0.0937,0.4987,0.0,positive,2026-02-01,2026-02,2026-W04,1,https://example.com/spectranet/7650
270,news,Glo,glo customer complaints up 35 percent in latest industry report,-0.2364,0.0,0.1055,0.2156,negative,2026-02-01,2026-02,2026-W04,1,https://example.com/glo/2588
527,twitter,Spectranet,spectranet fibre connection never disappoints fast reliable,0.4479,0.391,0.4712,0.0,positive,2026-01-31,2026-01,2026-W04,23,https://example.com/spectranet/7860
370,twitter,9mobile,comparing mtn vs airtel data plans for monthly subscription,-0.0059,0.0,0.2516,0.0047,neutral,2026-01-31,2026-01,2026-W04,22,https://example.com/9mobile/4618
